100,1390,2,1,1,1,1,8600000000,86000000,https://divar.ir/v/AZolMNms
124,1401,2,1,1,1,1,10800000000,87096000,https://divar.ir/v/AZtZfKxB
76,1397,2,1,1,0,0,6150000000,80921000,https://divar.ir/v/AZt5OdGC
117,1402,3,4,1,1,1,11115000000,95000000,https://divar.ir/v/AZkdvHAe
96,1382,2,2,0,1,1,7000000000,72916000,https://divar.ir/v/AZtx-04L
196,1385,3,1,1,1,1,19000000000,96938000,https://divar.ir/v/AZth-5mY
76,1384,2,2,0,1,1,5700000000,75000000,https://divar.ir/v/AZtRuzi-
57,1381,1,1,0,0,1,4200000000,73684000,https://divar.ir/v/AZtNeZVH
93,1401,2,1,1,1,1,9672000000,104000000,https://divar.ir/v/AZtN-6FS
116,1392,3,4,1,1,1,10440000000,90000000,https://divar.ir/v/AZm9z_EZ
77,1385,2,1,0,0,1,6490000000,84285000,https://divar.ir/v/AZt5NFYE
56,1395,1,1,1,1,0,5200000000,92857000,https://divar.ir/v/AZt195rP
54,1395,1,1,1,1,0,4200000000,77777000,https://divar.ir/v/AZt1dv0H
50,1382,1,1,0,0,1,3600000000,72000000,https://divar.ir/v/AZt1tR-0
125,1385,3,1,1,1,1,9500000000,76000000,https://divar.ir/v/AZtx9laW
105,1402,2,3,1,1,1,12700000000,120952000,https://divar.ir/v/AZbtiyyX
97,1397,2,5,1,1,0,10600000000,109278000,https://divar.ir/v/AZrRi4Eh
65,1384,2,5,1,0,1,4400000000,67692000,https://divar.ir/v/AZKBkhXC
57,1384,1,3,1,0,1,4300000000,75438000,https://divar.ir/v/AZgRp_N3
88,1380,2,4,0,0,1,6200000000,70454000,https://divar.ir/v/AZtdNISd
190,1385,3,2,0,1,1,14000000000,73684000,https://divar.ir/v/AZtFNti7
80,1396,2,2,1,1,1,7600000000,95000000,https://divar.ir/v/AZtVdSgg
60,1385,1,3,0,0,1,4400000000,73333000,https://divar.ir/v/AZtJN-C5
76,1388,2,1,0,0,1,6200000000,81578000,https://divar.ir/v/AZtJ9Poi
82,1388,2,3,0,1,1,5700000000,69512000,https://divar.ir/v/AZtF904T
72,1380,2,2,0,0,1,5100000000,70833000,https://divar.ir/v/AZtBNQxQ
158,1401,3,3,1,1,1,18900000000,119620000,https://divar.ir/v/AZWJJ18b
163,1391,3,1,1,1,1,15400000000,94478000,https://divar.ir/v/AZoFXjuK
146,1402,3,2,1,1,1,13600000000,93150000,https://divar.ir/v/AZHReqzn
80,1397,2,1,1,1,1,5600000000,70000000,https://divar.ir/v/AZt5sIPF
113,1401,2,5,1,1,0,10396000000,92000000,https://divar.ir/v/AZZ1Se_h
80,1397,2,2,1,1,1,7600000000,95000000,https://divar.ir/v/AZgJu3_u
105,1387,2,4,1,1,1,8100000000,77142000,https://divar.ir/v/AZtx8nn6
82,1385,2,3,1,0,1,6250000000,76219000,https://divar.ir/v/AZh5-GfU
93,1384,2,5,1,0,1,7500000000,80645000,https://divar.ir/v/AZttM868
90,1387,2,5,1,1,1,8800000000,97777000,https://divar.ir/v/AZttMswK
60,1382,1,4,1,1,1,4600000000,76666000,https://divar.ir/v/AZk1PExL
106,1387,2,3,1,1,1,9280000000,87547000,https://divar.ir/v/AZttsQuN
76,1386,2,2,0,1,1,5700000000,75000000,https://divar.ir/v/AZtps7i6
87,1385,2,4,0,1,1,5650000000,64942000,https://divar.ir/v/AZtpcdL5
79,1388,2,1,0,0,1,4950000000,62658000,https://divar.ir/v/AZpFuPJe
103,1386,2,2,1,1,1,9150000000,88834000,https://divar.ir/v/AZtl8jBC
48,1385,2,2,1,0,1,3950000000,82291000,https://divar.ir/v/AZtZs47c
80,1402,2,2,1,1,1,9150000000,114375000,https://divar.ir/v/AZthc5cM
97,1382,2,3,0,1,1,7200000000,74226000,https://divar.ir/v/AZptt1zF
59,1385,1,2,1,1,1,4690000000,79491000,https://divar.ir/v/AZp1eHwz
87,1385,2,4,1,1,1,7690000000,88390000,https://divar.ir/v/AZpxOTjx
75,1385,2,4,1,1,1,6700000000,89333000,https://divar.ir/v/AZRhj7YG
165,1402,3,2,1,1,1,17300000000,104848000,https://divar.ir/v/AZkxJs_b
152,1384,3,4,1,1,1,13680000000,90000000,https://divar.ir/v/AZstXT-_
74,1382,1,3,1,0,1,4950000000,66891000,https://divar.ir/v/AZt9bjHK
64,1385,2,4,0,0,1,3776000000,59000000,https://divar.ir/v/AZt5L_e0
132,1401,3,3,1,1,1,18450000000,139772000,https://divar.ir/v/AZk9NXg8
87,1396,2,4,1,1,1,7500000000,86206000,https://divar.ir/v/AZHVeGM9
